# modelo=pope_completo_fL_feta
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.01
# eta=3.162277660168e-02
# Re_nominal=100
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
3.457557288474602e+00,1.889655341789648e-01,1.093375617209559e-01
3.469525909763865e+00,1.878742796908774e-01,1.097160427582164e-01
3.481535961428278e+00,1.867892126911757e-01,1.100958339389748e-01
3.493587586882522e+00,1.857102974100185e-01,1.104769397984015e-01
3.505680930037717e+00,1.846374982765368e-01,1.108593648873658e-01
3.517816135303144e+00,1.835707799177071e-01,1.112431137724900e-01
3.529993347587970e+00,1.825101071572331e-01,1.116281910362043e-01
3.542212712302976e+00,1.814554450144308e-01,1.120146012768014e-01
3.554474375362294e+00,1.804067587031217e-01,1.124023491084914e-01
3.566778483185153e+00,1.793640136305309e-01,1.127914391614567e-01
3.579125182697620e+00,1.783271753961912e-01,1.131818760819075e-01
3.591514621334361e+00,1.772962097908531e-01,1.135736645321374e-01
3.603946947040399e+00,1.762710827954010e-01,1.139668091905788e-01
3.616422308272881e+00,1.752517605797742e-01,1.143613147518590e-01
3.628940854002851e+00,1.742382095018954e-01,1.147571859268558e-01
3.641502733717028e+00,1.732303961066033e-01,1.151544274427544e-01
