# modelo=pao_beta2.25_logper_amp0.02_w2
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.005
# eta=1.880301546543e-02
# Re_nominal=200
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
3.160456920549808e+00,2.063853027501804e-01,5.942612035492954e-02
3.171397104276967e+00,2.051292979622265e-01,5.963182879874598e-02
3.182375158357368e+00,2.038808405695113e-01,5.983824931940010e-02
3.193391213882377e+00,2.026398858128346e-01,6.004538438180491e-02
3.204445402397148e+00,2.014063891838959e-01,6.025323645940595e-02
3.215537855902187e+00,2.001803064240386e-01,6.046180803421078e-02
3.226668706854930e+00,1.989615935229996e-01,6.067110159681863e-02
3.237838088171328e+00,1.977502067176647e-01,6.088111964645016e-02
3.249046133227429e+00,1.965461024908297e-01,6.109186469097729e-02
3.260292975860975e+00,1.953492375699666e-01,6.130333924695313e-02
3.271578750372997e+00,1.941595689259959e-01,6.151554583964207e-02
3.282903591529423e+00,1.929770537720635e-01,6.172848700304990e-02
3.294267634562680e+00,1.918016495623244e-01,6.194216527995406e-02
3.305671015173317e+00,1.906333139907305e-01,6.215658322193407e-02
3.317113869531620e+00,1.894720049898243e-01,6.237174338940193e-02
3.328596334279240e+00,1.883176807295384e-01,6.258764835163270e-02
3.340118546530824e+00,1.871702996160000e-01,6.280430068679524e-02
3.351680643875655e+00,1.860298202903400e-01,6.302170298198291e-02
3.363282764379289e+00,1.848962016275092e-01,6.323985783324455e-02
3.374925046585210e+00,1.837694027350976e-01,6.345876784561542e-02
3.386607629516482e+00,1.826493829521607e-01,6.367843563314830e-02
3.398330652677406e+00,1.815361018480501e-01,6.389886381894477e-02
3.410094256055192e+00,1.804295192212494e-01,6.412005503518650e-02
3.421898580121626e+00,1.793295950982157e-01,6.434201192316664e-02
3.433743765834749e+00,1.782362897322256e-01,6.456473713332141e-02
3.445629954640539e+00,1.771495636022269e-01,6.478823332526171e-02
3.457557288474602e+00,1.760693774116948e-01,6.501250316780496e-02
3.469525909763865e+00,1.749956920874940e-01,6.523754933900688e-02
3.481535961428278e+00,1.739284687787449e-01,6.546337452619348e-02
3.493587586882522e+00,1.728676688556954e-01,6.568998142599322e-02
3.505680930037717e+00,1.718132539085978e-01,6.591737274436911e-02
3.517816135303144e+00,1.707651857465898e-01,6.614555119665114e-02
3.529993347587970e+00,1.697234263965820e-01,6.637451950756856e-02
3.542212712302976e+00,1.686879381021486e-01,6.660428041128258e-02
3.554474375362294e+00,1.676586833224242e-01,6.683483665141886e-02
3.566778483185153e+00,1.666356247310048e-01,6.706619098110042e-02
3.579125182697620e+00,1.656187252148545e-01,6.729834616298036e-02
