# modelo=pao_beta2.25
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.001
# eta=5.623413251903e-03
# Re_nominal=1000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.529650792858840e+00,7.357244807298463e-01,8.601858539347081e-03
1.534945805932253e+00,7.314859740094836e-01,8.631634586033117e-03
1.540259148132535e+00,7.272718238069812e-01,8.661513704974082e-03
1.545590882907479e+00,7.230818902308005e-01,8.691496252963136e-03
1.550941073924508e+00,7.189160341927940e-01,8.721582588028508e-03
1.556309785071433e+00,7.147741174035903e-01,8.751773069437769e-03
1.561697080457220e+00,7.106560023680085e-01,8.782068057702123e-03
1.567103024412754e+00,7.065615523804943e-01,8.812467914580718e-03
1.572527681491604e+00,7.024906315205890e-01,8.842973003084958e-03
1.577971116470800e+00,6.984431046484180e-01,8.873583687482842e-03
1.583433394351600e+00,6.944188374002092e-01,8.904300333303312e-03
1.588914580360271e+00,6.904176961838359e-01,8.935123307340625e-03
1.594414739948866e+00,6.864395481743858e-01,8.966052977658713e-03
1.599933938796006e+00,6.824842613097541e-01,8.997089713595608e-03
1.605472242807662e+00,6.785517042862639e-01,9.028233885767824e-03
1.611029718117945e+00,6.746417465543095e-01,9.059485866074798e-03
1.616606431089896e+00,6.707542583140269e-01,9.090846027703331e-03
1.622202448316277e+00,6.668891105109878e-01,9.122314745132042e-03
1.627817836620365e+00,6.630461748319185e-01,9.153892394135832e-03
1.633452663056751e+00,6.592253237004446e-01,9.185579351790381e-03
1.639106994912143e+00,6.554264302728569e-01,9.217375996476653e-03
1.644780899706166e+00,6.516493684339070e-01,9.249282707885401e-03
1.650474445192170e+00,6.478940127926207e-01,9.281299867021713e-03
1.656187699358040e+00,6.441602386781411e-01,9.313427856209559e-03
1.661920730427006e+00,6.404479221355915e-01,9.345667059096353e-03
1.667673606858457e+00,6.367569399219649e-01,9.378017860657537e-03
1.673446397348761e+00,6.330871695020346e-01,9.410480647201177e-03
1.679239170832085e+00,6.294384890442905e-01,9.443055806372575e-03
1.685051996481216e+00,6.258107774168975e-01,9.475743727158903e-03
1.690884943708389e+00,6.222039141836770e-01,9.508544799893843e-03
1.696738082166115e+00,6.186177796001130e-01,9.541459416262247e-03
1.702611481748014e+00,6.150522546093784e-01,9.574487969304820e-03
1.708505212589646e+00,6.115072208383878e-01,9.607630853422805e-03
1.714419345069353e+00,6.079825605938680e-01,9.640888464382706e-03
1.720353949809099e+00,6.044781568584573e-01,9.674261199320997e-03
1.726309097675307e+00,6.009938932868211e-01,9.707749456748880e-03
1.732284859779715e+00,5.975296542017945e-01,9.741353636557029e-03
1.738281307480217e+00,5.940853245905434e-01,9.775074140020379e-03
1.744298512381719e+00,5.906607901007518e-01,9.808911369802907e-03
1.750336546336995e+00,5.872559370368255e-01,9.842865729962447e-03
1.756395481447542e+00,5.838706523561230e-01,9.876937625955519e-03
1.762475390064441e+00,5.805048236652049e-01,9.911127464642150e-03
1.768576344789224e+00,5.771583392161062e-01,9.945435654290758e-03
1.774698418474739e+00,5.738310879026278e-01,9.979862604583015e-03
1.780841684226020e+00,5.705229592566533e-01,1.001440872661873e-02
1.787006215401160e+00,5.672338434444829e-01,1.004907443292079e-02
1.793192085612187e+00,5.639636312631905e-01,1.008386013744004e-02
1.799399368725945e+00,5.607122141370018e-01,1.011876625556025e-02
1.805628138864970e+00,5.574794841136922e-01,1.015379320410311e-02
1.811878470408383e+00,5.542653338610058e-01,1.018894140133313e-02
1.818150437992774e+00,5.510696566630950e-01,1.022421126696270e-02
1.824444116513093e+00,5.478923464169815e-01,1.025960322215708e-02
1.830759581123544e+00,5.447332976290352e-01,1.029511768953942e-02
1.837096907238486e+00,5.415924054114761e-01,1.033075509319582e-02
1.843456170533329e+00,5.384695654788946e-01,1.036651585868038e-02
1.849837446945441e+00,5.353646741447912e-01,1.040240041302031e-02
1.856240812675052e+00,5.322776283181393e-01,1.043840918472100e-02
1.862666344186168e+00,5.292083254999635e-01,1.047454260377113e-02
1.869114118207479e+00,5.261566637799405e-01,1.051080110164785e-02
1.875584211733279e+00,5.231225418330180e-01,1.054718511132188e-02
1.882076702024382e+00,5.201058589160544e-01,1.058369506726273e-02
1.888591666609051e+00,5.171065148644763e-01,1.062033140544384e-02
1.895129183283915e+00,5.141244100889565e-01,1.065709456334781e-02
1.901689330114906e+00,5.111594455721092e-01,1.069398497997164e-02
1.908272185438185e+00,5.082115228652074e-01,1.073100309583193e-02
1.914877827861082e+00,5.052805440849157e-01,1.076814935297018e-02
1.921506336263032e+00,5.023664119100441e-01,1.080542419495806e-02
1.928157789796517e+00,4.994690295783184e-01,1.084282806690268e-02
1.934832267888013e+00,4.965883008831730e-01,1.088036141545194e-02
